index,tet_id,tet_name,event_name,event_timestamp,event_month,conversation_id,agent_id,agent_version_id,platform_name,message,invite_message,elapsed_ms,tool_name,tool_call_id,arguments_query,status_code,response,request,arguments_clientId,arguments_input.callerid
11997,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:18:46.197000+00:00,1/1/2025,b54a64c9-569a-43a5-b275-e331b9d0897c,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
11998,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:18:46.197000+00:00,1/1/2025,b54a64c9-569a-43a5-b275-e331b9d0897c,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12002,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:18:50.260000+00:00,1/1/2025,18049f83-d227-45af-a5a1-eb90a0461971,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12003,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:18:50.260000+00:00,1/1/2025,18049f83-d227-45af-a5a1-eb90a0461971,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12009,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:18:59.775000+00:00,1/1/2025,fc4a1fe4-833d-44f9-bb34-c798a3951f0e,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12010,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:18:59.775000+00:00,1/1/2025,fc4a1fe4-833d-44f9-bb34-c798a3951f0e,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12021,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:22:50.713000+00:00,1/1/2025,0390eed2-50b7-43ad-b251-2b5c00951617,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12022,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:22:50.713000+00:00,1/1/2025,0390eed2-50b7-43ad-b251-2b5c00951617,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12024,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:22:57.663000+00:00,1/1/2025,9785c10c-8a30-462b-9817-8b2577b93c11,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12025,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:22:57.663000+00:00,1/1/2025,9785c10c-8a30-462b-9817-8b2577b93c11,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12034,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:23:23.912000+00:00,1/1/2025,408424f7-cd09-485c-b73e-2acdd5b1f4b9,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12035,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:23:23.912000+00:00,1/1/2025,408424f7-cd09-485c-b73e-2acdd5b1f4b9,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12041,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:23:44.072000+00:00,1/1/2025,288aa406-bba2-4120-9ff5-5581b931540c,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12042,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:23:44.072000+00:00,1/1/2025,288aa406-bba2-4120-9ff5-5581b931540c,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12048,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:24:07.010000+00:00,1/1/2025,822c9ad2-13c4-448b-872a-853a0d78efa0,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12049,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:24:07.010000+00:00,1/1/2025,822c9ad2-13c4-448b-872a-853a0d78efa0,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12057,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:24:41.068000+00:00,1/1/2025,e4ba851b-8673-439b-998a-8953acc81a9d,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12058,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:24:41.068000+00:00,1/1/2025,e4ba851b-8673-439b-998a-8953acc81a9d,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12065,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:25:01.817000+00:00,1/1/2025,f43b03df-d072-4628-9287-5905ba807986,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12066,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:25:01.817000+00:00,1/1/2025,f43b03df-d072-4628-9287-5905ba807986,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12071,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:25:23.786000+00:00,1/1/2025,f6748f5e-7795-4b34-bca3-e6361a0715ae,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12072,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:25:23.786000+00:00,1/1/2025,f6748f5e-7795-4b34-bca3-e6361a0715ae,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12080,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:30:46.360000+00:00,1/1/2025,b6fef5e7-6250-4d80-ac06-379ec5bddd32,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12081,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:30:46.360000+00:00,1/1/2025,b6fef5e7-6250-4d80-ac06-379ec5bddd32,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12084,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:32:36.839000+00:00,1/1/2025,0baec32f-8611-4c0e-9ae0-6c87752e817e,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12085,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:32:36.839000+00:00,1/1/2025,0baec32f-8611-4c0e-9ae0-6c87752e817e,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12098,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:33:21.436000+00:00,1/1/2025,5d44d9ac-7af1-4115-b91d-5273d2aee189,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12099,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:33:21.436000+00:00,1/1/2025,5d44d9ac-7af1-4115-b91d-5273d2aee189,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12102,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:33:24.108000+00:00,1/1/2025,bccb2204-6080-4f15-a4b3-86acab3c766d,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12103,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:33:24.108000+00:00,1/1/2025,bccb2204-6080-4f15-a4b3-86acab3c766d,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12111,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:34:34.933000+00:00,1/1/2025,cc05b954-2e91-48cb-99a7-006bb7c24b93,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12112,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:34:34.933000+00:00,1/1/2025,cc05b954-2e91-48cb-99a7-006bb7c24b93,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12119,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:35:14.544000+00:00,1/1/2025,bc6483b6-d641-445c-b345-8fbf274dd0b1,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12120,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:35:14.544000+00:00,1/1/2025,bc6483b6-d641-445c-b345-8fbf274dd0b1,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12133,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:36:34.917000+00:00,1/1/2025,7a1ec743-197d-4863-9dc0-b7b20508ce2a,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12134,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:36:34.917000+00:00,1/1/2025,7a1ec743-197d-4863-9dc0-b7b20508ce2a,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12157,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:38:32.136000+00:00,1/1/2025,c9887863-e463-4851-b074-3960da1f23c3,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12158,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:38:32.136000+00:00,1/1/2025,c9887863-e463-4851-b074-3960da1f23c3,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12159,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:38:35.213000+00:00,1/1/2025,54bff3f8-3aff-4f46-92de-79abe8d9da0a,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12160,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:38:35.213000+00:00,1/1/2025,54bff3f8-3aff-4f46-92de-79abe8d9da0a,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12174,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:39:39.588000+00:00,1/1/2025,bb842586-a9dc-456a-9f6c-00e47b389c7c,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12175,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:39:39.588000+00:00,1/1/2025,bb842586-a9dc-456a-9f6c-00e47b389c7c,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12179,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:39:51.980000+00:00,1/1/2025,21bd943d-e29d-45fa-95f6-07f36d228111,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12180,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:39:51.980000+00:00,1/1/2025,21bd943d-e29d-45fa-95f6-07f36d228111,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12191,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:41:43.773000+00:00,1/1/2025,fce76f2d-15ac-425b-9dd1-04c748da5372,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12192,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:41:43.773000+00:00,1/1/2025,fce76f2d-15ac-425b-9dd1-04c748da5372,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12200,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:44:13.949000+00:00,1/1/2025,3536b672-d8a7-4553-b126-8ca5bcdb1268,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12201,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:44:13.949000+00:00,1/1/2025,3536b672-d8a7-4553-b126-8ca5bcdb1268,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12207,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:44:53.146000+00:00,1/1/2025,ba0a99a8-e5f6-4d6b-ac3a-338a1c66c939,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12208,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:44:53.146000+00:00,1/1/2025,ba0a99a8-e5f6-4d6b-ac3a-338a1c66c939,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12222,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:49:36.236000+00:00,1/1/2025,82cd3d4d-796b-4e4b-a23e-c4ab3ea40998,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12223,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:49:36.236000+00:00,1/1/2025,82cd3d4d-796b-4e4b-a23e-c4ab3ea40998,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12235,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:50:26.356000+00:00,1/1/2025,25dffb67-2b03-4c55-aee9-4e01e6789026,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12245,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:50:36.262000+00:00,1/1/2025,4df3442b-1250-40d6-8f7f-682b1fad0502,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12246,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:50:36.262000+00:00,1/1/2025,4df3442b-1250-40d6-8f7f-682b1fad0502,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12251,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:50:55.434000+00:00,1/1/2025,25dffb67-2b03-4c55-aee9-4e01e6789026,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12252,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:50:55.434000+00:00,1/1/2025,25dffb67-2b03-4c55-aee9-4e01e6789026,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12259,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:51:32.294000+00:00,1/1/2025,21eb23b1-1151-4506-a596-67c57b32f6c9,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12267,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:52:05.156000+00:00,1/1/2025,21eb23b1-1151-4506-a596-67c57b32f6c9,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12268,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:52:05.156000+00:00,1/1/2025,21eb23b1-1151-4506-a596-67c57b32f6c9,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12274,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:53:29.765000+00:00,1/1/2025,c32a5897-5ef7-4161-b849-b0c148707c8d,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12275,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:53:29.765000+00:00,1/1/2025,c32a5897-5ef7-4161-b849-b0c148707c8d,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12282,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:57:40.607000+00:00,1/1/2025,992cb0ba-1739-4be7-a059-5a31a50636eb,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12283,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:57:40.607000+00:00,1/1/2025,992cb0ba-1739-4be7-a059-5a31a50636eb,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12290,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:58:06.292000+00:00,1/1/2025,7efe43c4-63cf-41b8-96c8-9bcd0c85cf46,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12291,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:58:06.292000+00:00,1/1/2025,7efe43c4-63cf-41b8-96c8-9bcd0c85cf46,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12302,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:59:30.666000+00:00,1/1/2025,064527ea-7a65-4374-a574-78d6f962b64d,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12303,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:59:30.666000+00:00,1/1/2025,064527ea-7a65-4374-a574-78d6f962b64d,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12304,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 18:59:44.650000+00:00,1/1/2025,4f592ca7-56cb-41b4-b19d-ec5d32e06bfe,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12313,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 19:00:14.634000+00:00,1/1/2025,4f592ca7-56cb-41b4-b19d-ec5d32e06bfe,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12314,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 19:00:14.634000+00:00,1/1/2025,4f592ca7-56cb-41b4-b19d-ec5d32e06bfe,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12321,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 19:05:57.177000+00:00,1/1/2025,b6472bbc-8e2a-43e8-96b3-27aea1dd1e7c,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12322,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 19:05:57.177000+00:00,1/1/2025,b6472bbc-8e2a-43e8-96b3-27aea1dd1e7c,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12327,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 19:06:08.693000+00:00,1/1/2025,058749bb-1d4d-4f0d-82e5-a9ad2797758c,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12328,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 19:06:08.693000+00:00,1/1/2025,058749bb-1d4d-4f0d-82e5-a9ad2797758c,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12336,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 19:06:59.379000+00:00,1/1/2025,51d130e5-9baa-4973-93ec-2b8532494e63,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12337,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 19:06:59.379000+00:00,1/1/2025,51d130e5-9baa-4973-93ec-2b8532494e63,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12341,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 19:08:07.624000+00:00,1/1/2025,e505120c-3d77-45ff-9646-41d977de8b42,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12342,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 19:08:07.624000+00:00,1/1/2025,e505120c-3d77-45ff-9646-41d977de8b42,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12352,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 19:09:02.815000+00:00,1/1/2025,d7fc8eaf-7566-49be-b128-79dcdca31b39,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12353,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 19:09:02.815000+00:00,1/1/2025,d7fc8eaf-7566-49be-b128-79dcdca31b39,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12361,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 19:11:35.561000+00:00,1/1/2025,d21e90af-251f-4a69-8943-a9bd8eb6858e,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12362,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 19:11:35.561000+00:00,1/1/2025,d21e90af-251f-4a69-8943-a9bd8eb6858e,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12365,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 19:11:40.577000+00:00,1/1/2025,d834f5f7-3182-4989-ae8f-63201bb873b6,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12373,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 19:14:16.358000+00:00,1/1/2025,eabb3904-5f63-4865-b1ed-be68295fb707,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12374,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 19:14:16.358000+00:00,1/1/2025,eabb3904-5f63-4865-b1ed-be68295fb707,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12386,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 19:16:39.968000+00:00,1/1/2025,19d15564-5bbf-4e40-a9cc-aa0733d21143,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12387,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 19:16:39.968000+00:00,1/1/2025,19d15564-5bbf-4e40-a9cc-aa0733d21143,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12388,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 19:16:35.015000+00:00,1/1/2025,43e4435d-1ae0-4936-8859-56efbfe3704d,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12389,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 19:16:35.015000+00:00,1/1/2025,43e4435d-1ae0-4936-8859-56efbfe3704d,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12403,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 19:20:49.353000+00:00,1/1/2025,7ef17373-5abe-4a89-b368-5f514811319f,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12404,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 19:20:49.353000+00:00,1/1/2025,7ef17373-5abe-4a89-b368-5f514811319f,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12409,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 19:21:00.562000+00:00,1/1/2025,845d58ba-9731-44dd-8045-2e3176281f7f,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12410,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 19:21:00.562000+00:00,1/1/2025,845d58ba-9731-44dd-8045-2e3176281f7f,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12422,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 19:22:19.234000+00:00,1/1/2025,d7bcdc45-9d52-4538-8b34-3dfe18a0e01f,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
12423,355693f8-854f-4c66-b8f9-e9db30c8d5a0,mint-mobile,AGENT_TOOL_CALLED,2025-01-22 19:22:19.234000+00:00,1/1/2025,d7bcdc45-9d52-4538-8b34-3dfe18a0e01f,6dadf532-a855-472c-b510-633bfb06c916,13548,,,,,,,,,,,,
